"Year","Month","Day","WaterTemperature","Precipitation"
2022,2,20,12.5,0
2022,2,20,12.5,0
2022,2,20,12.4,0
2022,2,20,12.3,0
2022,2,20,12.1,0
2022,2,20,12.3,0
2022,2,20,12.4,0
2022,2,20,12.3,0
2022,2,20,12.3,0
2022,2,20,12.2,0
2022,2,20,12.2,0
2022,2,20,12.1,0
2022,2,20,12.2,0
2022,2,20,12.2,0
2022,2,20,12.3,0
2022,2,20,12.4,0
2022,2,20,12.5,0
2022,2,20,12.5,0
2022,2,20,12.5,0
2022,2,20,12.5,0
2022,2,20,12.5,0
2022,2,21,12.4,0
2022,2,21,12.3,0
2022,2,21,12.3,0
2022,2,21,12.2,0
2022,2,21,12.2,0
2022,2,21,12.1,0
2022,2,21,12.1,0
2022,2,21,12.1,0
2022,2,21,12.2,0
2022,2,21,12.1,0
2022,2,21,12,0
2022,2,21,11.9,0
2022,2,21,11.9,0
2022,2,21,12.1,0
2022,2,21,12,0
2022,2,21,12,0
2022,2,21,11.9,0
2022,2,21,11.8,0
2022,2,21,11.8,0
2022,2,21,11.8,0
2022,2,21,11.7,0
2022,2,21,11.5,0
2022,2,21,11.4,0
2022,2,21,11.4,0
2022,2,22,11.4,0.15
2022,2,22,11.4,0.15
2022,2,22,11.7,0.15
2022,2,22,11.7,0.15
2022,2,22,11.6,0.15
2022,2,22,11.6,0.15
2022,2,22,11.7,0.15
2022,2,22,11.7,0.15
2022,2,22,11.7,0.15
2022,2,22,11.7,0.15
2022,2,22,11.6,0.15
2022,2,22,11.6,0.15
2022,2,22,11.5,0.15
2022,2,22,11.3,0.15
2022,2,22,11.4,0.15
2022,2,22,11.4,0.15
2022,2,22,11.4,0.15
2022,2,22,11.4,0.15
2022,2,22,11.4,0.15
2022,2,22,11.4,0.15
2022,2,22,11.4,0.15
2022,2,22,11.4,0.15
2022,2,22,11.4,0.15
2022,2,22,11.4,0.15
2022,2,23,11.7,0
2022,2,23,11.7,0
2022,2,23,11.6,0
2022,2,23,11.6,0
2022,2,23,11.6,0
2022,2,23,11.4,0
2022,2,23,11.3,0
2022,2,23,11.3,0
2022,2,23,11.3,0
2022,2,23,11.3,0
2022,2,23,11.4,0
2022,2,23,11.3,0
2022,2,23,11.4,0
2022,2,23,11.4,0
2022,2,23,11.3,0
2022,2,23,11.3,0
2022,2,23,11.3,0
2022,2,23,11.3,0
2022,2,23,11.3,0
2022,2,23,11.4,0
2022,2,23,11.5,0
2022,2,23,11.5,0
2022,2,23,11.5,0
2022,2,23,11.5,0
2022,2,24,11.5,0
2022,2,24,11.4,0
2022,2,24,11.4,0
2022,2,24,11.4,0
2022,2,24,11.4,0
2022,2,24,11.3,0
2022,2,24,11.3,0
2022,2,24,11.3,0
2022,2,24,11.3,0
2022,2,24,11.3,0
2022,2,24,11.3,0
2022,2,24,11.3,0
2022,2,24,11.3,0
2022,2,24,11.3,0
2022,2,24,11.3,0
2022,2,24,11.4,0
2022,2,24,11.4,0
2022,2,24,11.4,0
2022,2,24,11.5,0
2022,2,24,11.5,0
2022,2,24,11.6,0
2022,2,24,11.8,0
2022,2,24,12,0
2022,2,24,11.9,0
2022,2,25,11.8,0
2022,2,25,11.8,0
2022,2,25,11.5,0
2022,2,25,11.5,0
2022,2,25,11.5,0
2022,2,25,11.4,0
2022,2,25,11.4,0
2022,2,25,11.4,0
2022,2,25,11.4,0
2022,2,25,11.4,0
2022,2,25,11.4,0
2022,2,25,11.4,0
2022,2,25,11.4,0
2022,2,25,11.4,0
2022,2,25,11.4,0
2022,2,25,11.4,0
2022,2,25,11.4,0
2022,2,25,11.4,0
2022,2,25,11.5,0
2022,2,25,11.6,0
2022,2,25,11.8,0
2022,2,25,11.8,0
2022,2,25,11.7,0
2022,2,25,11.7,0
2022,2,26,11.7,0
2022,2,26,11.5,0
2022,2,26,11.5,0
2022,2,26,11.5,0
2022,2,26,11.5,0
2022,2,26,11.5,0
2022,2,26,11.4,0
2022,2,26,11.4,0
2022,2,26,11.4,0
2022,2,26,11.4,0
2022,2,26,11.4,0
2022,2,26,11.4,0
2022,2,26,11.4,0
2022,2,26,11.4,0
2022,2,26,11.4,0
2022,2,26,11.3,0
2022,2,26,11.3,0
2022,2,26,11.3,0
2022,2,26,11.4,0
2022,2,26,11.4,0
2022,2,26,11.5,0
2022,2,26,11.7,0
2022,2,26,11.8,0
2022,2,27,11.8,0
2022,2,27,11.7,0
2022,2,27,11.6,0
2022,2,27,11.6,0
2022,2,27,11.6,0
2022,2,27,11.6,0
2022,2,27,11.5,0
2022,2,27,11.5,0
2022,2,27,11.5,0
2022,2,27,11.4,0
2022,2,27,11.4,0
2022,2,27,11.4,0
2022,2,27,11.3,0
2022,2,27,11.3,0
2022,2,27,11.3,0
2022,2,27,11.2,0
2022,2,27,11.2,0
2022,2,27,11.3,0
2022,2,27,11.4,0
2022,2,27,11.5,0
2022,2,27,11.7,0
2022,2,27,11.8,0
2022,2,27,11.8,0
2022,2,27,11.7,0
2022,2,28,12,0
2022,2,28,11.8,0
2022,2,28,11.7,0
2022,2,28,11.6,0
2022,2,28,11.7,0
2022,2,28,11.6,0
2022,2,28,11.7,0
2022,2,28,11.6,0
2022,2,28,11.6,0
2022,2,28,11.5,0
2022,2,28,11.5,0
2022,2,28,11.4,0
2022,2,28,11.4,0
2022,2,28,11.4,0
2022,2,28,11.4,0
2022,2,28,11.4,0
2022,2,28,11.4,0
2022,2,28,11.5,0
2022,2,28,11.6,0
2022,2,28,11.9,0
2022,2,28,12.2,0
2022,2,28,12.3,0
2022,2,28,12,0
2022,2,28,11.9,0
2022,2,3,12.7,0
2022,2,3,12.7,0
2022,2,3,12.7,0
2022,2,3,12.7,0
2022,2,3,12.6,0
2022,2,3,12.6,0
2022,2,3,12.6,0
2022,2,3,12.6,0
2022,2,3,12.6,0
2022,2,3,12.6,0
2022,2,3,12.6,0
2022,2,3,12.6,0
2022,2,3,12.6,0
2022,2,3,12.6,0
2022,2,3,12.6,0
2022,2,3,12.6,0
2022,2,3,12.6,0
2022,2,3,12.6,0
2022,2,3,12.6,0
2022,2,3,12.6,0
2022,2,3,12.7,0
2022,2,3,12.7,0
2022,2,3,12.8,0
2022,2,3,12.8,0
2022,2,4,12.8,0
2022,2,4,12.7,0
2022,2,4,12.6,0
2022,2,4,12.6,0
2022,2,4,12.6,0
2022,2,4,12.6,0
2022,2,4,12.6,0
2022,2,4,12.6,0
2022,2,4,12.6,0
2022,2,4,12.6,0
2022,2,4,12.5,0
2022,2,4,12.5,0
2022,2,4,12.6,0
2022,2,4,12.6,0
2022,2,4,12.5,0
2022,2,4,12.5,0
2022,2,4,12.5,0
2022,2,4,12.5,0
2022,2,4,12.5,0
2022,2,4,12.5,0
2022,2,4,12.6,0
2022,2,4,12.7,0
2022,2,4,12.9,0
2022,2,4,13.1,0
2022,2,5,13.2,0
2022,2,5,13,0
2022,2,5,12.9,0
2022,2,5,12.8,0
2022,2,5,12.7,0
2022,2,5,12.7,0
2022,2,5,12.6,0
2022,2,5,12.6,0
2022,2,5,12.6,0
2022,2,5,12.5,0
2022,2,5,12.5,0
2022,2,5,12.5,0
2022,2,5,12.5,0
2022,2,5,12.5,0
2022,2,5,12.4,0
2022,2,5,12.4,0
2022,2,5,12.4,0
2022,2,5,12.3,0
2022,2,5,12.3,0
2022,2,5,12.3,0
2022,2,5,12.4,0
2022,2,5,12.5,0
2022,2,5,12.5,0
2022,2,5,12.5,0
2022,2,6,12.5,0
2022,2,6,12.4,0
2022,2,6,12.4,0
2022,2,6,12.4,0
2022,2,6,12.4,0
2022,2,6,12.4,0
2022,2,6,12.4,0
2022,2,6,12.4,0
2022,2,6,12.3,0
2022,2,6,12.3,0
2022,2,6,12.3,0
2022,2,6,12.3,0
2022,2,6,12.2,0
2022,2,6,12.1,0
2022,2,6,12,0
2022,2,6,12,0
2022,2,6,12,0
2022,2,6,12,0
2022,2,6,12,0
2022,2,6,12.1,0
2022,2,6,12.4,0
2022,2,6,12.3,0
2022,2,6,12.4,0
2022,2,6,12.4,0
2022,2,7,12.3,0
2022,2,7,12.2,0
2022,2,7,12.3,0
2022,2,7,12.2,0
2022,2,7,12.3,0
2022,2,7,12.2,0
2022,2,7,12.2,0
2022,2,7,12.2,0
2022,2,7,12.2,0
2022,2,7,12.2,0
2022,2,7,12.2,0
2022,2,7,12.2,0
2022,2,7,12.2,0
2022,2,7,12.2,0
2022,2,7,12.3,0
2022,2,7,12.3,0
2022,2,7,12.3,0
2022,2,7,12.3,0
2022,2,7,12.3,0
2022,2,7,12.4,0
2022,2,7,12.5,0
2022,2,7,12.5,0
2022,2,7,12.5,0
2022,2,7,12.5,0
2022,2,8,12.5,0
2022,2,8,12.5,0
2022,2,8,12.5,0
2022,2,8,12.5,0
2022,2,8,12.5,0
2022,2,8,12.5,0
2022,2,8,12.5,0
2022,2,8,12.5,0
2022,2,8,12.5,0
2022,2,8,12.5,0
2022,2,8,12.5,0
2022,2,8,12.5,0
2022,2,8,12.5,0
2022,2,8,12.6,0
2022,2,8,12.7,0
2022,2,8,12.6,0
2022,2,8,12.6,0
2022,2,8,12.6,0
2022,2,8,12.7,0
2022,2,8,12.7,0
2022,2,8,12.9,0
2022,2,8,12.9,0
2022,2,8,12.9,0
2022,2,8,12.9,0
2022,2,9,12.9,0
2022,2,9,12.9,0
2022,2,9,12.8,0
2022,2,9,12.8,0
2022,2,9,12.7,0
2022,2,9,12.7,0
2022,2,9,12.7,0
2022,2,9,12.7,0
2022,2,9,12.7,0
2022,2,9,12.7,0
2022,2,9,12.7,0
2022,2,9,12.7,0
2022,2,9,12.6,0
2022,2,9,12.6,0
2022,2,9,12.5,0
2022,2,9,12.5,0
2022,2,9,12.5,0
2022,2,9,12.5,0
2022,2,9,12.6,0
2022,2,9,12.7,0
2022,2,9,12.8,0
2022,2,9,12.9,0
2022,2,9,13.1,0
2022,2,9,13.1,0
2022,3,1,11.8,0
2022,3,1,11.8,0
2022,3,1,11.5,0
2022,3,1,11.5,0
2022,3,1,11.5,0
2022,3,1,11.5,0
2022,3,1,11.6,0
2022,3,1,11.6,0
2022,3,1,11.6,0
2022,3,1,11.6,0
2022,3,1,11.5,0
2022,3,1,11.5,0
2022,3,1,11.5,0
2022,3,1,11.5,0
2022,3,1,11.5,0
2022,3,1,11.5,0
2022,3,1,11.5,0
2022,3,1,11.6,0
2022,3,1,11.7,0
2022,3,1,11.8,0
2022,3,1,11.8,0
2022,3,1,12,0
2022,3,1,11.9,0
2022,3,1,11.9,0
2022,3,10,11.2,0
2022,3,10,11.2,0
2022,3,10,11.2,0
2022,3,10,11.1,0
2022,3,10,11.1,0
2022,3,10,11,0
2022,3,10,11,0
2022,3,10,10.9,0
2022,3,10,10.8,0
2022,3,10,10.8,0
2022,3,10,10.7,0
2022,3,10,10.7,0
2022,3,10,10.9,0
2022,3,10,11,0
2022,3,10,10.9,0
2022,3,10,10.9,0
2022,3,10,10.9,0
2022,3,10,11,0
2022,3,10,11,0
2022,3,10,11,0
2022,3,10,11.5,0
2022,3,10,11.4,0
2022,3,10,11.2,0
2022,3,10,11.1,0
2022,3,11,11.1,0
2022,3,11,11,0
2022,3,11,11,0
2022,3,11,10.9,0
2022,3,11,10.8,0
2022,3,11,10.8,0
2022,3,11,10.7,0
2022,3,11,10.7,0
2022,3,11,10.7,0
2022,3,11,10.7,0
2022,3,11,10.7,0
2022,3,11,10.7,0
2022,3,11,10.7,0
2022,3,11,10.8,0
2022,3,11,10.8,0
2022,3,11,10.8,0
2022,3,11,10.8,0
2022,3,11,10.9,0
2022,3,11,10.9,0
2022,3,11,11.1,0
2022,3,11,11.3,0
2022,3,11,11.8,0
2022,3,11,12,0
2022,3,11,11.8,0
2022,3,12,11.9,0
2022,3,12,11.9,0
2022,3,12,11.8,0
2022,3,12,11.5,0
2022,3,12,11.6,0
2022,3,12,11.4,0
2022,3,12,11.5,0
2022,3,12,11.4,0
2022,3,12,11.3,0
2022,3,12,11.3,0
2022,3,12,11.2,0
2022,3,12,11.2,0
2022,3,12,11.2,0
2022,3,12,11.2,0
2022,3,12,11.1,0
2022,3,12,11.1,0
2022,3,12,11.1,0
2022,3,12,11.2,0
2022,3,12,11.2,0
2022,3,12,11.3,0
2022,3,12,11.3,0
2022,3,12,11.4,0
2022,3,12,11.2,0
2022,3,12,11.1,0
2022,3,13,11.2,0
2022,3,13,11.2,0
2022,3,13,11.1,0
2022,3,13,11.3,0
2022,3,13,11.2,0
2022,3,13,11.2,0
2022,3,13,11.2,0
2022,3,13,11.1,0
2022,3,13,11.1,0
2022,3,13,11,0
2022,3,13,11,0
2022,3,13,11.1,0
2022,3,13,11.1,0
2022,3,13,11.2,0
2022,3,13,11.5,0
2022,3,13,11.7,0
2022,3,13,11.6,0
2022,3,13,11.6,0
2022,3,13,11.7,0
2022,3,13,11.7,0
2022,3,13,11.9,0
2022,3,13,12.3,0
2022,3,13,11.9,0
2022,3,14,12.2,0
2022,3,14,12.1,0
2022,3,14,12,0
2022,3,14,11.9,0
2022,3,14,11.7,0
2022,3,14,11.6,0
2022,3,14,11.4,0
2022,3,14,11.2,0
2022,3,14,11.2,0
2022,3,14,11.3,0
2022,3,14,11.4,0
2022,3,14,11.5,0
2022,3,14,11.7,0
2022,3,14,11.6,0
2022,3,14,11.6,0
2022,3,14,11.7,0
2022,3,14,11.6,0
2022,3,14,11.7,0
2022,3,14,11.9,0
2022,3,14,12.1,0
2022,3,14,12.3,0
2022,3,14,12.6,0
2022,3,14,12.8,0
2022,3,14,12.6,0
2022,3,15,12.5,0
2022,3,15,12.4,0
2022,3,15,12.4,0
2022,3,15,12.5,0
2022,3,15,12.4,0
2022,3,15,12.4,0
2022,3,15,12.5,0
2022,3,15,12.5,0
2022,3,15,12.4,0
2022,3,15,12.5,0
2022,3,15,12.2,0
2022,3,15,12.1,0
2022,3,15,12,0
2022,3,15,12,0
2022,3,15,12,0
2022,3,15,12,0
2022,3,15,12,0
2022,3,15,12,0
2022,3,15,12,0
2022,3,15,12.1,0
2022,3,15,12.2,0
2022,3,15,12.3,0
2022,3,15,12.2,0
2022,3,15,12.6,0
2022,3,16,12.2,0
2022,3,16,12.2,0
2022,3,16,12.1,0
2022,3,16,12,0
2022,3,16,11.8,0
2022,3,16,11.6,0
2022,3,16,11.6,0
2022,3,16,11.5,0
2022,3,16,11.5,0
2022,3,16,11.4,0
2022,3,16,11.4,0
2022,3,16,11.4,0
2022,3,16,11.4,0
2022,3,16,11.4,0
2022,3,16,11.3,0
2022,3,16,11.4,0
2022,3,16,11.4,0
2022,3,16,11.5,0
2022,3,16,11.5,0
2022,3,16,11.9,0
2022,3,16,11.9,0
2022,3,16,11.7,0
2022,3,16,11.6,0
2022,3,16,11.4,0
2022,3,17,11.3,0
2022,3,17,11.5,0
2022,3,17,11.5,0
2022,3,17,11.5,0
2022,3,17,11.5,0
2022,3,17,11.5,0
2022,3,17,11.4,0
2022,3,17,11.4,0
2022,3,17,11.4,0
2022,3,17,11.3,0
2022,3,17,11.3,0
2022,3,17,11.2,0
2022,3,17,11.2,0
2022,3,17,11.1,0
2022,3,17,11.2,0
2022,3,17,11.1,0
2022,3,17,11.1,0
2022,3,17,11.1,0
2022,3,17,11.3,0
2022,3,17,11.4,0
2022,3,17,11.5,0
2022,3,17,11.4,0
2022,3,17,11.5,0
2022,3,17,11.6,0
2022,3,18,11.6,0
2022,3,18,11.6,0
2022,3,18,11.7,0
2022,3,18,11.8,0
2022,3,18,11.7,0
2022,3,18,11.6,0
2022,3,18,11.5,0
2022,3,18,11.5,0
2022,3,18,11.4,0
2022,3,18,11.4,0
2022,3,18,11.4,0
2022,3,18,11.4,0
2022,3,18,11.3,0
2022,3,18,11.3,0
2022,3,18,11.3,0
2022,3,18,11.3,0
2022,3,18,11.3,0
2022,3,18,11.5,0
2022,3,18,11.6,0
2022,3,18,11.9,0
2022,3,18,11.8,0
2022,3,18,11.4,0
2022,3,18,11.4,0
2022,3,19,11.4,0
2022,3,19,11.5,0
2022,3,19,11.4,0
2022,3,19,11.5,0
2022,3,19,11.4,0
2022,3,19,11.4,0
2022,3,19,11.3,0
2022,3,19,11.2,0
2022,3,19,11.2,0
2022,3,19,11.2,0
2022,3,19,11.3,0
2022,3,19,11.3,0
2022,3,19,11.3,0
2022,3,19,11.2,0
2022,3,19,11.2,0
2022,3,19,11.3,0
2022,3,19,11.3,0
2022,3,19,11.3,0
2022,3,19,11.3,0
2022,3,19,11.4,0
2022,3,19,11.5,0
2022,3,19,11.5,0
2022,3,19,11.5,0
2022,3,19,11.6,0
2022,3,2,11.9,0
2022,3,2,11.9,0
2022,3,2,11.6,0
2022,3,2,11.6,0
2022,3,2,11.6,0
2022,3,2,11.6,0
2022,3,2,11.6,0
2022,3,2,11.6,0
2022,3,2,11.6,0
2022,3,2,11.6,0
2022,3,2,11.5,0
2022,3,2,11.6,0
2022,3,2,11.6,0
2022,3,2,11.5,0
2022,3,2,11.5,0
2022,3,2,11.5,0
2022,3,2,11.5,0
2022,3,2,11.6,0
2022,3,2,11.7,0
2022,3,2,11.8,0
2022,3,2,11.9,0
2022,3,2,12,0
2022,3,2,12,0
2022,3,2,12.1,0
2022,3,20,11.6,0.19
2022,3,20,11.5,0.19
2022,3,20,11.3,0.19
2022,3,20,11.3,0.19
2022,3,20,11.3,0.19
2022,3,20,11.3,0.19
2022,3,20,11.2,0.19
2022,3,20,11.2,0.19
2022,3,20,11.2,0.19
2022,3,20,11.2,0.19
2022,3,20,11.2,0.19
2022,3,20,11.1,0.19
2022,3,20,11.1,0.19
2022,3,20,11.1,0.19
2022,3,20,11,0.19
2022,3,20,11,0.19
2022,3,20,11,0.19
2022,3,20,11,0.19
2022,3,20,11,0.19
2022,3,20,11.1,0.19
2022,3,20,11.1,0.19
2022,3,20,11,0.19
2022,3,20,11.1,0.19
2022,3,21,11.1,0
2022,3,21,11.1,0
2022,3,21,11.1,0
2022,3,21,11.1,0
2022,3,21,11.1,0
2022,3,21,11,0
2022,3,21,11,0
2022,3,21,11,0
2022,3,21,10.9,0
2022,3,21,10.9,0
2022,3,21,10.9,0
2022,3,21,10.9,0
2022,3,21,11,0
2022,3,21,11,0
2022,3,21,10.9,0
2022,3,21,10.9,0
2022,3,21,11,0
2022,3,21,11.1,0
2022,3,21,11.3,0
2022,3,21,11.4,0
2022,3,21,11.2,0
2022,3,21,11.1,0
2022,3,21,11,0
2022,3,21,11,0
2022,3,22,10.9,0
2022,3,22,10.9,0
2022,3,22,10.9,0
2022,3,22,10.9,0
2022,3,22,10.8,0
2022,3,22,10.8,0
2022,3,22,10.8,0
2022,3,22,10.8,0
2022,3,22,10.8,0
2022,3,22,10.7,0
2022,3,22,10.7,0
2022,3,22,10.7,0
2022,3,22,10.9,0
2022,3,22,10.9,0
2022,3,22,10.9,0
2022,3,22,10.9,0
2022,3,22,10.8,0
2022,3,22,10.9,0
2022,3,22,11.1,0
2022,3,22,11.3,0
2022,3,22,11.5,0
2022,3,22,11.5,0
2022,3,22,11.5,0
2022,3,22,11.4,0
2022,3,23,11.3,0
2022,3,23,11.3,0
2022,3,23,11.1,0
2022,3,23,11,0
2022,3,23,10.9,0
2022,3,23,10.8,0
2022,3,23,10.8,0
2022,3,23,10.7,0
2022,3,23,10.8,0
2022,3,23,10.7,0
2022,3,23,10.8,0
2022,3,23,10.8,0
2022,3,23,10.9,0
2022,3,23,11,0
2022,3,23,11,0
2022,3,23,11.1,0
2022,3,23,11.1,0
2022,3,23,11.1,0
2022,3,23,11.1,0
2022,3,23,11.1,0
2022,3,23,10.9,0
2022,3,23,10.9,0
2022,3,23,11,0
2022,3,23,10.9,0
2022,3,24,10.9,0
2022,3,24,10.8,0
2022,3,24,10.8,0
2022,3,24,10.7,0
2022,3,24,10.7,0
2022,3,24,10.7,0
2022,3,24,10.6,0
2022,3,24,10.6,0
2022,3,24,10.6,0
2022,3,24,10.6,0
2022,3,24,10.7,0
2022,3,24,10.7,0
2022,3,24,10.7,0
2022,3,24,10.7,0
2022,3,24,10.7,0
2022,3,24,10.7,0
2022,3,24,10.7,0
2022,3,24,10.9,0
2022,3,24,10.9,0
2022,3,24,10.8,0
2022,3,24,10.8,0
2022,3,24,11,0
2022,3,24,10.9,0
2022,3,25,10.9,0
2022,3,25,10.8,0
2022,3,25,10.8,0
2022,3,25,10.8,0
2022,3,25,10.7,0
2022,3,25,10.6,0
2022,3,25,10.6,0
2022,3,25,10.5,0
2022,3,25,10.7,0
2022,3,25,10.7,0
2022,3,25,10.7,0
2022,3,25,10.7,0
2022,3,25,10.7,0
2022,3,25,10.7,0
2022,3,25,10.7,0
2022,3,25,10.7,0
2022,3,25,10.7,0
2022,3,25,10.7,0
2022,3,25,10.8,0
2022,3,25,10.8,0
2022,3,25,10.7,0
2022,3,25,10.7,0
2022,3,25,10.7,0
2022,3,25,10.7,0
2022,3,26,10.7,0
2022,3,26,10.7,0
2022,3,26,10.6,0
2022,3,26,10.5,0
2022,3,26,10.5,0
2022,3,26,10.5,0
2022,3,26,10.4,0
2022,3,26,10.4,0
2022,3,26,10.4,0
2022,3,26,10.6,0
2022,3,26,10.6,0
2022,3,26,10.6,0
2022,3,26,10.8,0
2022,3,26,10.8,0
2022,3,26,10.8,0
2022,3,26,10.8,0
2022,3,26,10.8,0
2022,3,26,10.8,0
2022,3,26,10.7,0
2022,3,26,10.7,0
2022,3,26,10.6,0
2022,3,26,10.7,0
2022,3,26,10.8,0
2022,3,26,10.9,0
2022,3,27,10.7,0
2022,3,27,10.8,0
2022,3,27,10.7,0
2022,3,27,10.6,0
2022,3,27,10.6,0
2022,3,27,10.6,0
2022,3,27,10.6,0
2022,3,27,10.8,0
2022,3,27,11,0
2022,3,27,11,0
2022,3,27,11,0
2022,3,27,11,0
2022,3,27,11.1,0
2022,3,27,11.1,0
2022,3,27,10.9,0
2022,3,27,10.8,0
2022,3,27,10.7,0
2022,3,27,10.6,0
2022,3,27,10.6,0
2022,3,27,10.6,0
2022,3,27,10.5,0
2022,3,27,10.5,0
2022,3,27,10.5,0
2022,3,28,10.5,0.63
2022,3,28,10.4,0.63
2022,3,28,10.4,0.63
2022,3,28,11,0.63
2022,3,28,10.8,0.63
2022,3,28,11.2,0.63
2022,3,28,11.2,0.63
2022,3,28,11.2,0.63
2022,3,28,11.2,0.63
2022,3,28,11.1,0.63
2022,3,28,11.1,0.63
2022,3,28,11,0.63
2022,3,28,10.9,0.63
2022,3,28,10.9,0.63
2022,3,28,11,0.63
2022,3,28,11.2,0.63
2022,3,28,11.3,0.63
2022,3,28,11.4,0.63
2022,3,28,11.4,0.63
2022,3,28,11.6,0.63
2022,3,28,11.5,0.63
2022,3,28,11.5,0.63
2022,3,28,11.6,0.63
2022,3,28,11.7,0.63
2022,3,29,11.6,0
2022,3,29,11.5,0
2022,3,29,11.3,0
2022,3,29,11.1,0
2022,3,29,11,0
2022,3,29,10.9,0
2022,3,29,10.9,0
2022,3,29,10.9,0
2022,3,29,11,0
2022,3,29,11.1,0
2022,3,29,11.1,0
2022,3,29,11.1,0
2022,3,29,11.1,0
2022,3,29,11.2,0
2022,3,29,11.1,0
2022,3,29,11.1,0
2022,3,29,11.2,0
2022,3,29,11.2,0
2022,3,29,11.2,0
2022,3,29,11.2,0
2022,3,29,11.2,0
2022,3,29,11.3,0
2022,3,29,11.4,0
2022,3,29,11.3,0
2022,3,3,12.1,0
2022,3,3,12,0
2022,3,3,11.9,0
2022,3,3,11.8,0
2022,3,3,11.7,0
2022,3,3,11.8,0
2022,3,3,11.8,0
2022,3,3,11.7,0
2022,3,3,11.7,0
2022,3,3,11.7,0
2022,3,3,11.7,0
2022,3,3,11.7,0
2022,3,3,11.6,0
2022,3,3,11.6,0
2022,3,3,11.6,0
2022,3,3,11.6,0
2022,3,3,11.6,0
2022,3,3,11.6,0
2022,3,3,11.7,0
2022,3,3,11.8,0
2022,3,3,11.9,0
2022,3,3,12,0
2022,3,3,11.9,0
2022,3,3,11.9,0
2022,3,30,11.3,0.01
2022,3,30,11.2,0.01
2022,3,30,11.1,0.01
2022,3,30,11,0.01
2022,3,30,10.9,0.01
2022,3,30,11,0.01
2022,3,30,11,0.01
2022,3,30,11,0.01
2022,3,30,11,0.01
2022,3,30,11,0.01
2022,3,30,10.9,0.01
2022,3,30,10.9,0.01
2022,3,30,10.9,0.01
2022,3,30,10.9,0.01
2022,3,30,10.9,0.01
2022,3,30,10.9,0.01
2022,3,30,10.8,0.01
2022,3,30,10.8,0.01
2022,3,30,10.8,0.01
2022,3,30,10.9,0.01
2022,3,30,10.9,0.01
2022,3,30,11.1,0.01
2022,3,30,11.1,0.01
2022,3,30,11.2,0.01
2022,3,31,11.1,0
2022,3,31,11,0
2022,3,31,11,0
2022,3,31,10.9,0
2022,3,31,10.8,0
2022,3,31,10.9,0
2022,3,31,11.1,0
2022,3,31,11.1,0
2022,3,31,11.2,0
2022,3,31,11.3,0
2022,3,31,11.3,0
2022,3,31,11.2,0
2022,3,31,11.3,0
2022,3,31,11.3,0
2022,3,31,11.4,0
2022,3,31,11.5,0
2022,3,31,11.5,0
2022,3,31,11.5,0
2022,3,31,11.6,0
2022,3,31,11.9,0
2022,3,31,12,0
2022,3,31,11.9,0
2022,3,31,11.8,0
2022,3,31,11.3,0
2022,3,4,11.9,0.02
2022,3,4,11.9,0.02
2022,3,4,11.8,0.02
2022,3,4,11.8,0.02
2022,3,4,11.8,0.02
2022,3,4,11.7,0.02
2022,3,4,11.7,0.02
2022,3,4,11.7,0.02
2022,3,4,11.7,0.02
2022,3,4,11.7,0.02
2022,3,4,11.7,0.02
2022,3,4,11.8,0.02
2022,3,4,11.8,0.02
2022,3,4,11.8,0.02
2022,3,4,11.7,0.02
2022,3,4,11.7,0.02
2022,3,4,11.7,0.02
2022,3,4,11.7,0.02
2022,3,4,11.6,0.02
2022,3,4,11.6,0.02
2022,3,4,11.6,0.02
2022,3,4,11.5,0.02
2022,3,4,11.5,0.02
2022,3,4,11.5,0.02
2022,3,5,11.4,0.03
2022,3,5,11.4,0.03
2022,3,5,11.3,0.03
2022,3,5,11.3,0.03
2022,3,5,11.2,0.03
2022,3,5,11.2,0.03
2022,3,5,11.1,0.03
2022,3,5,11.1,0.03
2022,3,5,11.1,0.03
2022,3,5,11.1,0.03
2022,3,5,11.1,0.03
2022,3,5,11.1,0.03
2022,3,5,11.1,0.03
2022,3,5,11.2,0.03
2022,3,5,11.2,0.03
2022,3,5,11.1,0.03
2022,3,5,11.1,0.03
2022,3,5,11.1,0.03
2022,3,5,11.1,0.03
2022,3,5,11.1,0.03
2022,3,5,11.1,0.03
2022,3,5,11.2,0.03
2022,3,5,11.1,0.03
2022,3,6,11.1,0.01
2022,3,6,11.1,0.01
2022,3,6,11.1,0.01
2022,3,6,11.1,0.01
2022,3,6,11.1,0.01
2022,3,6,11.1,0.01
2022,3,6,11.1,0.01
2022,3,6,11.1,0.01
2022,3,6,11.1,0.01
2022,3,6,11.1,0.01
2022,3,6,11.1,0.01
2022,3,6,11.1,0.01
2022,3,6,11,0.01
2022,3,6,11.1,0.01
2022,3,6,11,0.01
2022,3,6,11,0.01
2022,3,6,11,0.01
2022,3,6,11.1,0.01
2022,3,6,11.3,0.01
2022,3,6,11.4,0.01
2022,3,6,11.4,0.01
2022,3,6,11.3,0.01
2022,3,6,11.3,0.01
2022,3,7,11.2,0
2022,3,7,11.2,0
2022,3,7,11.2,0
2022,3,7,11.1,0
2022,3,7,11.1,0
2022,3,7,11.1,0
2022,3,7,11.1,0
2022,3,7,11.1,0
2022,3,7,11.1,0
2022,3,7,11.1,0
2022,3,7,11,0
2022,3,7,11,0
2022,3,7,11,0
2022,3,7,11,0
2022,3,7,11.1,0
2022,3,7,11.1,0
2022,3,7,11.1,0
